store_id,date,revenue,num_txn,cash_rev,card_domestic_rev,card_international_rev,ewallet_rev,bank_transfer_rev,refund_amt
STORE_00002,2024-05-01,3629000.0,21,1741000.0,877000.0,160000.0,717000.0,134000.0,51000.0
STORE_00002,2024-05-02,3608000.0,13,1289000.0,696000.0,62000.0,951000.0,610000.0,64000.0
STORE_00002,2024-05-03,2836000.0,11,1207000.0,379000.0,622000.0,326000.0,302000.0,50000.0
STORE_00002,2024-05-04,3864000.0,13,1060000.0,703000.0,4000.0,966000.0,1131000.0,83000.0
STORE_00002,2024-05-05,4193000.0,23,1601000.0,2093000.0,243000.0,128000.0,128000.0,66000.0
STORE_00002,2024-05-06,2357000.0,7,1045000.0,544000.0,16000.0,386000.0,366000.0,36000.0
STORE_00002,2024-05-07,2555000.0,11,940000.0,1089000.0,67000.0,73000.0,386000.0,41000.0
STORE_00002,2024-05-08,3135000.0,14,884000.0,975000.0,250000.0,288000.0,738000.0,42000.0
STORE_00002,2024-05-09,2470000.0,14,878000.0,951000.0,0.0,379000.0,262000.0,55000.0
STORE_00002,2024-05-10,2812000.0,12,987000.0,1071000.0,390000.0,150000.0,214000.0,68000.0
STORE_00002,2024-05-11,5327000.0,28,2029000.0,2764000.0,31000.0,309000.0,194000.0,87000.0
STORE_00002,2024-05-12,3139000.0,13,1083000.0,682000.0,1000.0,173000.0,1200000.0,28000.0
STORE_00002,2024-05-13,2884000.0,17,1065000.0,1399000.0,13000.0,171000.0,236000.0,50000.0
STORE_00002,2024-05-14,3243000.0,12,1038000.0,1200000.0,58000.0,902000.0,45000.0,46000.0
STORE_00002,2024-05-15,3258000.0,14,1116000.0,512000.0,184000.0,483000.0,963000.0,43000.0
STORE_00002,2024-05-16,2759000.0,15,792000.0,673000.0,13000.0,959000.0,322000.0,25000.0
STORE_00002,2024-05-17,2673000.0,12,843000.0,854000.0,200000.0,483000.0,293000.0,35000.0
STORE_00002,2024-05-18,3947000.0,18,857000.0,1318000.0,407000.0,1057000.0,308000.0,22000.0
STORE_00002,2024-05-19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-05-20,4297000.0,22,1244000.0,1546000.0,1180000.0,180000.0,147000.0,43000.0
STORE_00002,2024-05-21,3839000.0,20,1313000.0,975000.0,508000.0,582000.0,461000.0,76000.0
STORE_00002,2024-05-22,3106000.0,15,993000.0,1192000.0,41000.0,306000.0,574000.0,49000.0
STORE_00002,2024-05-23,2979000.0,13,1074000.0,852000.0,68000.0,455000.0,530000.0,49000.0
STORE_00002,2024-05-24,3323000.0,14,1187000.0,1123000.0,26000.0,719000.0,268000.0,39000.0
STORE_00002,2024-05-25,3583000.0,18,1814000.0,1133000.0,24000.0,354000.0,258000.0,54000.0
STORE_00002,2024-05-26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-05-27,1942000.0,9,664000.0,376000.0,41000.0,798000.0,63000.0,22000.0
STORE_00002,2024-05-28,3352000.0,12,1111000.0,1795000.0,199000.0,109000.0,138000.0,59000.0
STORE_00002,2024-05-29,3085000.0,13,1351000.0,922000.0,26000.0,700000.0,86000.0,13000.0
STORE_00002,2024-05-30,3077000.0,13,1084000.0,1109000.0,0.0,694000.0,190000.0,20000.0
STORE_00002,2024-05-31,3387000.0,16,1506000.0,1530000.0,156000.0,188000.0,7000.0,57000.0
STORE_00002,2024-06-01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-06-02,4055000.0,16,1308000.0,888000.0,600000.0,436000.0,823000.0,56000.0
STORE_00002,2024-06-03,2006000.0,7,756000.0,611000.0,157000.0,402000.0,80000.0,27000.0
STORE_00002,2024-06-04,3549000.0,19,1211000.0,800000.0,392000.0,1011000.0,135000.0,62000.0
STORE_00002,2024-06-05,2308000.0,8,872000.0,540000.0,285000.0,167000.0,444000.0,29000.0
STORE_00002,2024-06-06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-06-07,2035000.0,10,659000.0,264000.0,2000.0,483000.0,627000.0,18000.0
STORE_00002,2024-06-08,3274000.0,14,1290000.0,784000.0,163000.0,185000.0,852000.0,50000.0
STORE_00002,2024-06-09,3463000.0,12,1089000.0,778000.0,18000.0,840000.0,738000.0,55000.0
STORE_00002,2024-06-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-06-11,4118000.0,20,1407000.0,1718000.0,115000.0,853000.0,25000.0,69000.0
STORE_00002,2024-06-12,1778000.0,6,536000.0,799000.0,14000.0,121000.0,308000.0,31000.0
STORE_00002,2024-06-13,4109000.0,17,1346000.0,1100000.0,21000.0,1015000.0,627000.0,57000.0
STORE_00002,2024-06-14,2633000.0,9,1060000.0,605000.0,38000.0,474000.0,456000.0,62000.0
STORE_00002,2024-06-15,4190000.0,21,1516000.0,1802000.0,3000.0,549000.0,320000.0,81000.0
STORE_00002,2024-06-16,3068000.0,12,1201000.0,1498000.0,4000.0,205000.0,160000.0,39000.0
STORE_00002,2024-06-17,3796000.0,19,1250000.0,1669000.0,69000.0,211000.0,597000.0,58000.0
STORE_00002,2024-06-18,870000.0,4,353000.0,382000.0,10000.0,26000.0,99000.0,16000.0
STORE_00002,2024-06-19,2352000.0,8,824000.0,923000.0,406000.0,96000.0,103000.0,42000.0
STORE_00002,2024-06-20,2750000.0,10,751000.0,901000.0,311000.0,756000.0,31000.0,63000.0
STORE_00002,2024-06-21,2370000.0,12,866000.0,629000.0,189000.0,340000.0,346000.0,38000.0
STORE_00002,2024-06-22,4012000.0,13,1325000.0,1129000.0,201000.0,857000.0,500000.0,21000.0
STORE_00002,2024-06-23,3112000.0,14,1077000.0,801000.0,422000.0,480000.0,332000.0,39000.0
STORE_00002,2024-06-24,3045000.0,12,1257000.0,1256000.0,32000.0,399000.0,101000.0,71000.0
STORE_00002,2024-06-25,2118000.0,9,766000.0,839000.0,19000.0,439000.0,55000.0,38000.0
STORE_00002,2024-06-26,2102000.0,9,618000.0,752000.0,9000.0,491000.0,232000.0,32000.0
STORE_00002,2024-06-27,3478000.0,21,1168000.0,617000.0,273000.0,1366000.0,54000.0,40000.0
STORE_00002,2024-06-28,3040000.0,14,1281000.0,1112000.0,47000.0,307000.0,293000.0,36000.0
STORE_00002,2024-06-29,3534000.0,16,1022000.0,1415000.0,411000.0,354000.0,332000.0,65000.0
STORE_00002,2024-06-30,4700000.0,21,1409000.0,1718000.0,51000.0,1326000.0,196000.0,58000.0
STORE_00002,2024-07-01,3681000.0,15,1644000.0,1374000.0,134000.0,455000.0,74000.0,34000.0
STORE_00002,2024-07-02,2354000.0,10,1015000.0,488000.0,116000.0,208000.0,527000.0,38000.0
STORE_00002,2024-07-03,2879000.0,12,1154000.0,938000.0,17000.0,262000.0,508000.0,55000.0
STORE_00002,2024-07-04,3230000.0,15,1126000.0,1357000.0,26000.0,192000.0,529000.0,69000.0
STORE_00002,2024-07-05,2591000.0,14,682000.0,845000.0,331000.0,451000.0,282000.0,44000.0
STORE_00002,2024-07-06,4166000.0,21,1473000.0,951000.0,530000.0,1068000.0,144000.0,41000.0
STORE_00002,2024-07-07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-07-08,3243000.0,13,1153000.0,820000.0,388000.0,331000.0,551000.0,60000.0
STORE_00002,2024-07-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-07-10,3744000.0,16,1170000.0,1202000.0,162000.0,602000.0,608000.0,70000.0
STORE_00002,2024-07-11,3963000.0,17,1438000.0,1015000.0,8000.0,838000.0,664000.0,54000.0
STORE_00002,2024-07-12,3308000.0,16,1145000.0,812000.0,388000.0,958000.0,5000.0,19000.0
STORE_00002,2024-07-13,911000.0,4,329000.0,299000.0,16000.0,105000.0,162000.0,12000.0
STORE_00002,2024-07-14,4273000.0,20,1066000.0,1271000.0,141000.0,1123000.0,672000.0,60000.0
STORE_00002,2024-07-15,2749000.0,14,932000.0,910000.0,14000.0,765000.0,128000.0,27000.0
STORE_00002,2024-07-16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-07-17,3189000.0,11,956000.0,746000.0,543000.0,434000.0,510000.0,58000.0
STORE_00002,2024-07-18,2270000.0,9,645000.0,256000.0,96000.0,1062000.0,211000.0,14000.0
STORE_00002,2024-07-19,2629000.0,10,792000.0,636000.0,16000.0,962000.0,223000.0,49000.0
STORE_00002,2024-07-20,4068000.0,15,1419000.0,660000.0,45000.0,1426000.0,518000.0,41000.0
STORE_00002,2024-07-21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-07-22,2424000.0,7,932000.0,975000.0,5000.0,329000.0,183000.0,22000.0
STORE_00002,2024-07-23,2896000.0,12,1014000.0,892000.0,240000.0,370000.0,380000.0,19000.0
STORE_00002,2024-07-24,3973000.0,17,1773000.0,471000.0,15000.0,1235000.0,479000.0,57000.0
STORE_00002,2024-07-25,906000.0,4,425000.0,414000.0,29000.0,20000.0,18000.0,10000.0
STORE_00002,2024-07-26,3184000.0,15,1227000.0,1094000.0,217000.0,73000.0,573000.0,55000.0
STORE_00002,2024-07-27,4542000.0,23,1431000.0,1945000.0,31000.0,65000.0,1070000.0,54000.0
STORE_00002,2024-07-28,3811000.0,17,1541000.0,1042000.0,164000.0,370000.0,694000.0,45000.0
STORE_00002,2024-07-29,3096000.0,14,1208000.0,1146000.0,77000.0,346000.0,319000.0,42000.0
STORE_00002,2024-07-30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-07-31,3779000.0,15,1114000.0,553000.0,131000.0,1185000.0,796000.0,71000.0
STORE_00002,2024-08-01,3167000.0,14,1295000.0,1146000.0,83000.0,151000.0,492000.0,26000.0
STORE_00002,2024-08-02,2868000.0,10,1154000.0,896000.0,151000.0,375000.0,292000.0,26000.0
STORE_00002,2024-08-03,2539000.0,9,831000.0,430000.0,17000.0,675000.0,586000.0,43000.0
STORE_00002,2024-08-04,3223000.0,13,985000.0,1048000.0,52000.0,892000.0,246000.0,20000.0
STORE_00002,2024-08-05,2993000.0,12,1083000.0,656000.0,50000.0,778000.0,426000.0,49000.0
STORE_00002,2024-08-06,3403000.0,16,1087000.0,1605000.0,294000.0,298000.0,119000.0,71000.0
STORE_00002,2024-08-07,2048000.0,9,916000.0,507000.0,114000.0,450000.0,61000.0,37000.0
STORE_00002,2024-08-08,2739000.0,12,1289000.0,826000.0,38000.0,430000.0,156000.0,22000.0
STORE_00002,2024-08-09,4146000.0,16,1434000.0,1147000.0,187000.0,1132000.0,246000.0,46000.0
STORE_00002,2024-08-10,4491000.0,18,1781000.0,1347000.0,75000.0,590000.0,698000.0,88000.0
STORE_00002,2024-08-11,4916000.0,24,2003000.0,998000.0,169000.0,1538000.0,208000.0,102000.0
STORE_00002,2024-08-12,444000.0,2,160000.0,118000.0,57000.0,92000.0,17000.0,7000.0
STORE_00002,2024-08-13,2901000.0,13,1066000.0,1209000.0,63000.0,302000.0,261000.0,26000.0
STORE_00002,2024-08-14,2599000.0,10,997000.0,1006000.0,272000.0,197000.0,127000.0,37000.0
STORE_00002,2024-08-15,1780000.0,7,692000.0,850000.0,32000.0,69000.0,137000.0,14000.0
STORE_00002,2024-08-16,4000000.0,13,1656000.0,902000.0,291000.0,218000.0,933000.0,59000.0
STORE_00002,2024-08-17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-08-18,2729000.0,14,863000.0,849000.0,142000.0,416000.0,459000.0,28000.0
STORE_00002,2024-08-19,580000.0,2,204000.0,226000.0,23000.0,108000.0,19000.0,4000.0
STORE_00002,2024-08-20,3108000.0,12,1104000.0,813000.0,560000.0,443000.0,188000.0,42000.0
STORE_00002,2024-08-21,3142000.0,18,1060000.0,788000.0,104000.0,273000.0,917000.0,48000.0
STORE_00002,2024-08-22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-08-23,1785000.0,6,632000.0,445000.0,130000.0,521000.0,57000.0,23000.0
STORE_00002,2024-08-24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-08-25,3453000.0,12,1424000.0,815000.0,238000.0,672000.0,304000.0,21000.0
STORE_00002,2024-08-26,3537000.0,13,1567000.0,866000.0,57000.0,492000.0,555000.0,32000.0
STORE_00002,2024-08-27,3143000.0,13,1191000.0,677000.0,18000.0,730000.0,527000.0,24000.0
STORE_00002,2024-08-28,3594000.0,14,1441000.0,616000.0,38000.0,164000.0,1335000.0,23000.0
STORE_00002,2024-08-29,3174000.0,14,926000.0,1188000.0,2000.0,667000.0,391000.0,46000.0
STORE_00002,2024-08-30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-08-31,3639000.0,13,1293000.0,1243000.0,105000.0,784000.0,214000.0,55000.0
STORE_00002,2024-09-01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-09-02,1302000.0,5,542000.0,601000.0,4000.0,74000.0,81000.0,11000.0
STORE_00002,2024-09-03,2543000.0,9,1062000.0,1108000.0,3000.0,310000.0,60000.0,53000.0
STORE_00002,2024-09-04,3013000.0,11,1107000.0,414000.0,31000.0,1449000.0,12000.0,31000.0
STORE_00002,2024-09-05,2852000.0,12,978000.0,1320000.0,9000.0,89000.0,456000.0,59000.0
STORE_00002,2024-09-06,3180000.0,12,1381000.0,1248000.0,125000.0,181000.0,245000.0,16000.0
STORE_00002,2024-09-07,2991000.0,13,985000.0,717000.0,211000.0,294000.0,784000.0,50000.0
STORE_00002,2024-09-08,3895000.0,19,1630000.0,1573000.0,135000.0,285000.0,272000.0,38000.0
STORE_00002,2024-09-09,3075000.0,14,1019000.0,829000.0,111000.0,286000.0,830000.0,48000.0
STORE_00002,2024-09-10,2780000.0,14,1193000.0,973000.0,89000.0,323000.0,202000.0,19000.0
STORE_00002,2024-09-11,2676000.0,13,1063000.0,502000.0,35000.0,67000.0,1009000.0,3000.0
STORE_00002,2024-09-12,3710000.0,16,1697000.0,748000.0,39000.0,572000.0,654000.0,36000.0
STORE_00002,2024-09-13,2847000.0,11,1060000.0,468000.0,113000.0,1170000.0,36000.0,32000.0
STORE_00002,2024-09-14,3538000.0,15,1196000.0,1009000.0,41000.0,650000.0,642000.0,57000.0
STORE_00002,2024-09-15,4279000.0,21,1574000.0,403000.0,28000.0,929000.0,1345000.0,85000.0
STORE_00002,2024-09-16,3687000.0,14,1707000.0,484000.0,529000.0,350000.0,617000.0,52000.0
STORE_00002,2024-09-17,3434000.0,13,1295000.0,215000.0,263000.0,1205000.0,456000.0,14000.0
STORE_00002,2024-09-18,2688000.0,9,903000.0,596000.0,212000.0,302000.0,675000.0,22000.0
STORE_00002,2024-09-19,2620000.0,13,1207000.0,525000.0,256000.0,524000.0,108000.0,21000.0
STORE_00002,2024-09-20,3446000.0,19,1463000.0,963000.0,36000.0,569000.0,415000.0,35000.0
STORE_00002,2024-09-21,4767000.0,19,1769000.0,1111000.0,142000.0,749000.0,996000.0,77000.0
STORE_00002,2024-09-22,3563000.0,15,1368000.0,1106000.0,20000.0,770000.0,299000.0,56000.0
STORE_00002,2024-09-23,3152000.0,14,1010000.0,932000.0,719000.0,95000.0,396000.0,34000.0
STORE_00002,2024-09-24,3351000.0,14,1250000.0,385000.0,275000.0,779000.0,662000.0,64000.0
STORE_00002,2024-09-25,1775000.0,6,738000.0,300000.0,1000.0,456000.0,280000.0,35000.0
STORE_00002,2024-09-26,3544000.0,15,1429000.0,795000.0,755000.0,468000.0,97000.0,76000.0
STORE_00002,2024-09-27,2405000.0,8,801000.0,1019000.0,2000.0,357000.0,226000.0,30000.0
STORE_00002,2024-09-28,2962000.0,11,1094000.0,1064000.0,158000.0,239000.0,407000.0,79000.0
STORE_00002,2024-09-29,6282000.0,33,2108000.0,1732000.0,1065000.0,785000.0,592000.0,69000.0
STORE_00002,2024-09-30,2067000.0,8,648000.0,747000.0,242000.0,333000.0,97000.0,53000.0
STORE_00002,2024-10-01,2013000.0,8,702000.0,650000.0,23000.0,165000.0,473000.0,41000.0
STORE_00002,2024-10-02,3075000.0,12,1066000.0,969000.0,57000.0,771000.0,212000.0,45000.0
STORE_00002,2024-10-03,2175000.0,8,957000.0,415000.0,28000.0,336000.0,439000.0,52000.0
STORE_00002,2024-10-04,2863000.0,13,1233000.0,556000.0,1000.0,999000.0,74000.0,54000.0
STORE_00002,2024-10-05,3184000.0,14,1048000.0,437000.0,538000.0,950000.0,211000.0,48000.0
STORE_00002,2024-10-06,3724000.0,16,1246000.0,2044000.0,30000.0,302000.0,102000.0,63000.0
STORE_00002,2024-10-07,1979000.0,9,885000.0,616000.0,7000.0,193000.0,278000.0,39000.0
STORE_00002,2024-10-08,3164000.0,11,1323000.0,992000.0,518000.0,208000.0,123000.0,65000.0
STORE_00002,2024-10-09,2519000.0,12,836000.0,1104000.0,22000.0,360000.0,197000.0,55000.0
STORE_00002,2024-10-10,3300000.0,11,1305000.0,1008000.0,11000.0,966000.0,10000.0,51000.0
STORE_00002,2024-10-11,2424000.0,11,755000.0,1069000.0,105000.0,167000.0,328000.0,53000.0
STORE_00002,2024-10-12,2581000.0,10,1082000.0,879000.0,215000.0,317000.0,88000.0,28000.0
STORE_00002,2024-10-13,4237000.0,20,1531000.0,2091000.0,478000.0,62000.0,75000.0,42000.0
STORE_00002,2024-10-14,2275000.0,9,765000.0,460000.0,12000.0,506000.0,532000.0,11000.0
STORE_00002,2024-10-15,3676000.0,16,1326000.0,788000.0,133000.0,526000.0,903000.0,48000.0
STORE_00002,2024-10-16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-10-17,3436000.0,13,1418000.0,956000.0,19000.0,220000.0,823000.0,59000.0
STORE_00002,2024-10-18,3593000.0,13,1307000.0,1320000.0,137000.0,816000.0,13000.0,56000.0
STORE_00002,2024-10-19,3830000.0,13,1700000.0,1588000.0,2000.0,375000.0,165000.0,59000.0
STORE_00002,2024-10-20,4282000.0,19,1914000.0,948000.0,80000.0,1162000.0,178000.0,85000.0
STORE_00002,2024-10-21,2752000.0,11,1086000.0,928000.0,201000.0,254000.0,283000.0,55000.0
STORE_00002,2024-10-22,1847000.0,8,567000.0,402000.0,2000.0,773000.0,103000.0,23000.0
STORE_00002,2024-10-23,3668000.0,12,1668000.0,583000.0,183000.0,1122000.0,112000.0,96000.0
STORE_00002,2024-10-24,3773000.0,14,1266000.0,1528000.0,168000.0,371000.0,440000.0,30000.0
STORE_00002,2024-10-25,2808000.0,15,889000.0,1151000.0,14000.0,379000.0,375000.0,58000.0
STORE_00002,2024-10-26,2709000.0,16,1090000.0,427000.0,23000.0,518000.0,651000.0,21000.0
STORE_00002,2024-10-27,3496000.0,16,1363000.0,1714000.0,162000.0,49000.0,208000.0,57000.0
STORE_00002,2024-10-28,3718000.0,15,1044000.0,1434000.0,380000.0,663000.0,197000.0,62000.0
STORE_00002,2024-10-29,3596000.0,14,1452000.0,604000.0,1147000.0,171000.0,222000.0,70000.0
STORE_00002,2024-10-30,1713000.0,6,607000.0,435000.0,162000.0,420000.0,89000.0,7000.0
STORE_00002,2024-10-31,3956000.0,15,1549000.0,831000.0,49000.0,281000.0,1246000.0,47000.0
STORE_00002,2024-11-01,2549000.0,10,705000.0,933000.0,0.0,497000.0,414000.0,18000.0
STORE_00002,2024-11-02,3612000.0,14,1267000.0,607000.0,123000.0,1274000.0,341000.0,48000.0
STORE_00002,2024-11-03,2310000.0,13,728000.0,1239000.0,121000.0,132000.0,90000.0,34000.0
STORE_00002,2024-11-04,2430000.0,9,982000.0,462000.0,59000.0,549000.0,378000.0,19000.0
STORE_00002,2024-11-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-11-06,2397000.0,12,884000.0,743000.0,34000.0,276000.0,460000.0,39000.0
STORE_00002,2024-11-07,3454000.0,12,1260000.0,763000.0,833000.0,144000.0,454000.0,36000.0
STORE_00002,2024-11-08,2628000.0,9,1109000.0,832000.0,4000.0,325000.0,358000.0,37000.0
STORE_00002,2024-11-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-11-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-11-11,3236000.0,13,1235000.0,368000.0,73000.0,1208000.0,352000.0,64000.0
STORE_00002,2024-11-12,3602000.0,14,1058000.0,916000.0,7000.0,854000.0,767000.0,67000.0
STORE_00002,2024-11-13,2803000.0,11,1196000.0,996000.0,102000.0,460000.0,49000.0,75000.0
STORE_00002,2024-11-14,2649000.0,11,1054000.0,1237000.0,2000.0,132000.0,224000.0,59000.0
STORE_00002,2024-11-15,4166000.0,15,1358000.0,2405000.0,123000.0,268000.0,12000.0,33000.0
STORE_00002,2024-11-16,3832000.0,16,1489000.0,1712000.0,41000.0,401000.0,189000.0,26000.0
STORE_00002,2024-11-17,2812000.0,9,932000.0,494000.0,509000.0,773000.0,104000.0,49000.0
STORE_00002,2024-11-18,2685000.0,10,929000.0,1247000.0,84000.0,157000.0,268000.0,47000.0
STORE_00002,2024-11-19,245000.0,1,69000.0,76000.0,2000.0,62000.0,36000.0,3000.0
STORE_00002,2024-11-20,2974000.0,12,1003000.0,1362000.0,10000.0,403000.0,196000.0,64000.0
STORE_00002,2024-11-21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-11-22,2727000.0,10,729000.0,683000.0,86000.0,654000.0,575000.0,22000.0
STORE_00002,2024-11-23,2359000.0,9,864000.0,457000.0,242000.0,648000.0,148000.0,46000.0
STORE_00002,2024-11-24,4011000.0,20,1209000.0,1858000.0,4000.0,577000.0,363000.0,18000.0
STORE_00002,2024-11-25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-11-26,2293000.0,9,718000.0,752000.0,124000.0,455000.0,244000.0,18000.0
STORE_00002,2024-11-27,2486000.0,13,854000.0,537000.0,2000.0,842000.0,251000.0,15000.0
STORE_00002,2024-11-28,3242000.0,13,1404000.0,819000.0,151000.0,365000.0,503000.0,29000.0
STORE_00002,2024-11-29,2672000.0,10,981000.0,749000.0,21000.0,13000.0,908000.0,0.0
STORE_00002,2024-11-30,4113000.0,19,1778000.0,723000.0,194000.0,1143000.0,275000.0,81000.0
STORE_00002,2024-12-01,3454000.0,15,1489000.0,767000.0,415000.0,590000.0,193000.0,42000.0
STORE_00002,2024-12-02,3062000.0,14,1220000.0,572000.0,477000.0,321000.0,472000.0,39000.0
STORE_00002,2024-12-03,2761000.0,10,884000.0,487000.0,17000.0,830000.0,543000.0,38000.0
STORE_00002,2024-12-04,2650000.0,11,1236000.0,696000.0,287000.0,198000.0,233000.0,24000.0
STORE_00002,2024-12-05,1470000.0,6,538000.0,499000.0,0.0,410000.0,23000.0,7000.0
STORE_00002,2024-12-06,3576000.0,15,1060000.0,1279000.0,332000.0,610000.0,295000.0,31000.0
STORE_00002,2024-12-07,3875000.0,17,1581000.0,1540000.0,279000.0,92000.0,383000.0,74000.0
STORE_00002,2024-12-08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-12-09,3192000.0,10,1104000.0,1325000.0,318000.0,247000.0,198000.0,33000.0
STORE_00002,2024-12-10,1981000.0,8,556000.0,1009000.0,3000.0,144000.0,269000.0,29000.0
STORE_00002,2024-12-11,2088000.0,10,743000.0,473000.0,420000.0,244000.0,208000.0,36000.0
STORE_00002,2024-12-12,7760000.0,42,2420000.0,2498000.0,104000.0,721000.0,2017000.0,140000.0
STORE_00002,2024-12-13,1722000.0,6,717000.0,299000.0,7000.0,381000.0,318000.0,28000.0
STORE_00002,2024-12-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-12-15,2759000.0,11,822000.0,263000.0,196000.0,947000.0,531000.0,27000.0
STORE_00002,2024-12-16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-12-17,2687000.0,14,863000.0,951000.0,101000.0,391000.0,381000.0,64000.0
STORE_00002,2024-12-18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-12-19,1817000.0,7,729000.0,247000.0,233000.0,216000.0,392000.0,22000.0
STORE_00002,2024-12-20,3457000.0,19,1233000.0,607000.0,149000.0,1171000.0,297000.0,63000.0
STORE_00002,2024-12-21,3886000.0,18,1049000.0,1046000.0,25000.0,566000.0,1200000.0,50000.0
STORE_00002,2024-12-22,168000.0,1,60000.0,68000.0,22000.0,7000.0,11000.0,3000.0
STORE_00002,2024-12-23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2024-12-24,2668000.0,10,680000.0,1138000.0,224000.0,231000.0,395000.0,35000.0
STORE_00002,2024-12-25,2474000.0,11,1020000.0,1038000.0,21000.0,93000.0,302000.0,12000.0
STORE_00002,2024-12-26,2049000.0,9,706000.0,758000.0,65000.0,412000.0,108000.0,53000.0
STORE_00002,2024-12-27,2071000.0,8,799000.0,656000.0,7000.0,349000.0,260000.0,41000.0
STORE_00002,2024-12-28,2812000.0,12,982000.0,1431000.0,193000.0,108000.0,98000.0,55000.0
STORE_00002,2024-12-29,3782000.0,14,1454000.0,1267000.0,410000.0,331000.0,320000.0,65000.0
STORE_00002,2024-12-30,2785000.0,11,1116000.0,942000.0,126000.0,67000.0,534000.0,41000.0
STORE_00002,2024-12-31,1756000.0,8,677000.0,816000.0,48000.0,34000.0,181000.0,31000.0
STORE_00002,2025-01-01,3869000.0,22,1739000.0,1021000.0,1000.0,82000.0,1026000.0,70000.0
STORE_00002,2025-01-02,2619000.0,10,1023000.0,775000.0,230000.0,444000.0,147000.0,31000.0
STORE_00002,2025-01-03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2025-01-04,5317000.0,28,2120000.0,917000.0,2000.0,1577000.0,701000.0,99000.0
STORE_00002,2025-01-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
STORE_00002,2025-01-06,2885000.0,13,927000.0,1176000.0,5000.0,398000.0,379000.0,24000.0
STORE_00002,2025-01-07,2899000.0,13,1106000.0,621000.0,117000.0,972000.0,83000.0,73000.0
STORE_00002,2025-01-08,2818000.0,11,1080000.0,540000.0,7000.0,995000.0,196000.0,26000.0
STORE_00002,2025-01-09,3229000.0,9,1048000.0,1034000.0,1000.0,553000.0,593000.0,79000.0
STORE_00002,2025-01-10,3789000.0,20,1541000.0,804000.0,207000.0,947000.0,290000.0,61000.0
STORE_00002,2025-01-11,2760000.0,11,855000.0,948000.0,0.0,745000.0,212000.0,66000.0
STORE_00002,2025-01-12,3817000.0,19,1534000.0,1437000.0,2000.0,786000.0,58000.0,63000.0
STORE_00002,2025-01-13,2331000.0,12,765000.0,780000.0,66000.0,550000.0,170000.0,49000.0
STORE_00002,2025-01-14,1310000.0,5,526000.0,325000.0,115000.0,328000.0,16000.0,17000.0
STORE_00002,2025-01-15,3255000.0,15,1127000.0,704000.0,38000.0,943000.0,443000.0,66000.0
STORE_00002,2025-01-16,2154000.0,11,669000.0,572000.0,46000.0,392000.0,475000.0,23000.0
STORE_00002,2025-01-17,2932000.0,11,1072000.0,1084000.0,125000.0,344000.0,307000.0,33000.0
STORE_00002,2025-01-18,2596000.0,8,1126000.0,577000.0,33000.0,723000.0,137000.0,50000.0
STORE_00002,2025-01-19,3401000.0,13,1054000.0,1211000.0,1000.0,286000.0,849000.0,79000.0
STORE_00002,2025-01-20,2547000.0,12,1099000.0,399000.0,2000.0,209000.0,838000.0,18000.0
STORE_00002,2025-01-21,2764000.0,12,927000.0,722000.0,18000.0,478000.0,619000.0,27000.0
STORE_00002,2025-01-22,9386000.0,40,3371000.0,3463000.0,39000.0,1462000.0,1051000.0,143000.0
